synapse_id,bucket,areal_dir,pathway_slug,contract_path
mcp-resource-load-negotiation-reminder-send,pathway,ai-agent,mcp-resource-load,docs/CognitiveBrain/contracts/synapses/ai-agent/mcp-resource-load/mcp-resource-load-negotiation-reminder-send.md
mcp-resource-load-negotiation-state-transition,pathway,ai-agent,mcp-resource-load,docs/CognitiveBrain/contracts/synapses/ai-agent/mcp-resource-load/mcp-resource-load-negotiation-state-transition.md
mcp-resource-load-negotiation-summary-generate,pathway,ai-agent,mcp-resource-load,docs/CognitiveBrain/contracts/synapses/ai-agent/mcp-resource-load/mcp-resource-load-negotiation-summary-generate.md
mcp-session-manage-family,pathway,ai-agent,mcp-session-manage,docs/CognitiveBrain/contracts/synapses/ai-agent/mcp-session-manage/mcp-session-manage-family.md
mcp-session-manage-negotiation-expire-check,pathway,ai-agent,mcp-session-manage,docs/CognitiveBrain/contracts/synapses/ai-agent/mcp-session-manage/mcp-session-manage-negotiation-expire-check.md
mcp-session-manage-negotiation-reminder-send,pathway,ai-agent,mcp-session-manage,docs/CognitiveBrain/contracts/synapses/ai-agent/mcp-session-manage/mcp-session-manage-negotiation-reminder-send.md
mcp-session-manage-negotiation-state-transition,pathway,ai-agent,mcp-session-manage,docs/CognitiveBrain/contracts/synapses/ai-agent/mcp-session-manage/mcp-session-manage-negotiation-state-transition.md
mcp-session-manage-negotiation-summary-generate,pathway,ai-agent,mcp-session-manage,docs/CognitiveBrain/contracts/synapses/ai-agent/mcp-session-manage/mcp-session-manage-negotiation-summary-generate.md
mcp-tool-register-family,pathway,ai-agent,mcp-tool-register,docs/CognitiveBrain/contracts/synapses/ai-agent/mcp-tool-register/mcp-tool-register-family.md
mcp-tool-register-negotiation-expire-check,pathway,ai-agent,mcp-tool-register,docs/CognitiveBrain/contracts/synapses/ai-agent/mcp-tool-register/mcp-tool-register-negotiation-expire-check.md
mcp-tool-register-negotiation-reminder-send,pathway,ai-agent,mcp-tool-register,docs/CognitiveBrain/contracts/synapses/ai-agent/mcp-tool-register/mcp-tool-register-negotiation-reminder-send.md
mcp-tool-register-negotiation-state-transition,pathway,ai-agent,mcp-tool-register,docs/CognitiveBrain/contracts/synapses/ai-agent/mcp-tool-register/mcp-tool-register-negotiation-state-transition.md
mcp-tool-register-negotiation-summary-generate,pathway,ai-agent,mcp-tool-register,docs/CognitiveBrain/contracts/synapses/ai-agent/mcp-tool-register/mcp-tool-register-negotiation-summary-generate.md
negotiation-expire-check-family,pathway,ai-agent,negotiation-expire-check,docs/CognitiveBrain/contracts/synapses/ai-agent/negotiation-expire-check/negotiation-expire-check-family.md
negotiation-expire-check-pricing-competitor-check,pathway,ai-agent,negotiation-expire-check,docs/CognitiveBrain/contracts/synapses/ai-agent/negotiation-expire-check/negotiation-expire-check-pricing-competitor-check.md
negotiation-expire-check-pricing-discount-calculate,pathway,ai-agent,negotiation-expire-check,docs/CognitiveBrain/contracts/synapses/ai-agent/negotiation-expire-check/negotiation-expire-check-pricing-discount-calculate.md
negotiation-expire-check-pricing-margin-check,pathway,ai-agent,negotiation-expire-check,docs/CognitiveBrain/contracts/synapses/ai-agent/negotiation-expire-check/negotiation-expire-check-pricing-margin-check.md
negotiation-reminder-send-family,pathway,ai-agent,negotiation-reminder-send,docs/CognitiveBrain/contracts/synapses/ai-agent/negotiation-reminder-send/negotiation-reminder-send-family.md
negotiation-reminder-send-pricing-competitor-check,pathway,ai-agent,negotiation-reminder-send,docs/CognitiveBrain/contracts/synapses/ai-agent/negotiation-reminder-send/negotiation-reminder-send-pricing-competitor-check.md
negotiation-reminder-send-pricing-discount-calculate,pathway,ai-agent,negotiation-reminder-send,docs/CognitiveBrain/contracts/synapses/ai-agent/negotiation-reminder-send/negotiation-reminder-send-pricing-discount-calculate.md
negotiation-reminder-send-pricing-margin-check,pathway,ai-agent,negotiation-reminder-send,docs/CognitiveBrain/contracts/synapses/ai-agent/negotiation-reminder-send/negotiation-reminder-send-pricing-margin-check.md
negotiation-state-transition-family,pathway,ai-agent,negotiation-state-transition,docs/CognitiveBrain/contracts/synapses/ai-agent/negotiation-state-transition/negotiation-state-transition-family.md
negotiation-state-transition-pricing-competitor-check,pathway,ai-agent,negotiation-state-transition,docs/CognitiveBrain/contracts/synapses/ai-agent/negotiation-state-transition/negotiation-state-transition-pricing-competitor-check.md
negotiation-state-transition-pricing-discount-calculate,pathway,ai-agent,negotiation-state-transition,docs/CognitiveBrain/contracts/synapses/ai-agent/negotiation-state-transition/negotiation-state-transition-pricing-discount-calculate.md
negotiation-state-transition-pricing-margin-check,pathway,ai-agent,negotiation-state-transition,docs/CognitiveBrain/contracts/synapses/ai-agent/negotiation-state-transition/negotiation-state-transition-pricing-margin-check.md
negotiation-summary-generate-family,pathway,ai-agent,negotiation-summary-generate,docs/CognitiveBrain/contracts/synapses/ai-agent/negotiation-summary-generate/negotiation-summary-generate-family.md
negotiation-summary-generate-pricing-competitor-check,pathway,ai-agent,negotiation-summary-generate,docs/CognitiveBrain/contracts/synapses/ai-agent/negotiation-summary-generate/negotiation-summary-generate-pricing-competitor-check.md
negotiation-summary-generate-pricing-discount-calculate,pathway,ai-agent,negotiation-summary-generate,docs/CognitiveBrain/contracts/synapses/ai-agent/negotiation-summary-generate/negotiation-summary-generate-pricing-discount-calculate.md
negotiation-summary-generate-pricing-margin-check,pathway,ai-agent,negotiation-summary-generate,docs/CognitiveBrain/contracts/synapses/ai-agent/negotiation-summary-generate/negotiation-summary-generate-pricing-margin-check.md
pricing-competitor-check-family,pathway,ai-agent,pricing-competitor-check,docs/CognitiveBrain/contracts/synapses/ai-agent/pricing-competitor-check/pricing-competitor-check-family.md
pricing-competitor-check-stock-reserve-create,pathway,ai-agent,pricing-competitor-check,docs/CognitiveBrain/contracts/synapses/ai-agent/pricing-competitor-check/pricing-competitor-check-stock-reserve-create.md
pricing-competitor-check-stock-reserve-release,pathway,ai-agent,pricing-competitor-check,docs/CognitiveBrain/contracts/synapses/ai-agent/pricing-competitor-check/pricing-competitor-check-stock-reserve-release.md
pricing-competitor-check-stock-sync-erp,pathway,ai-agent,pricing-competitor-check,docs/CognitiveBrain/contracts/synapses/ai-agent/pricing-competitor-check/pricing-competitor-check-stock-sync-erp.md
pricing-discount-calculate-family,pathway,ai-agent,pricing-discount-calculate,docs/CognitiveBrain/contracts/synapses/ai-agent/pricing-discount-calculate/pricing-discount-calculate-family.md
pricing-discount-calculate-stock-reserve-create,pathway,ai-agent,pricing-discount-calculate,docs/CognitiveBrain/contracts/synapses/ai-agent/pricing-discount-calculate/pricing-discount-calculate-stock-reserve-create.md
pricing-discount-calculate-stock-reserve-release,pathway,ai-agent,pricing-discount-calculate,docs/CognitiveBrain/contracts/synapses/ai-agent/pricing-discount-calculate/pricing-discount-calculate-stock-reserve-release.md
pricing-discount-calculate-stock-sync-erp,pathway,ai-agent,pricing-discount-calculate,docs/CognitiveBrain/contracts/synapses/ai-agent/pricing-discount-calculate/pricing-discount-calculate-stock-sync-erp.md
pricing-margin-check-family,pathway,ai-agent,pricing-margin-check,docs/CognitiveBrain/contracts/synapses/ai-agent/pricing-margin-check/pricing-margin-check-family.md
pricing-margin-check-stock-reserve-create,pathway,ai-agent,pricing-margin-check,docs/CognitiveBrain/contracts/synapses/ai-agent/pricing-margin-check/pricing-margin-check-stock-reserve-create.md
pricing-margin-check-stock-reserve-release,pathway,ai-agent,pricing-margin-check,docs/CognitiveBrain/contracts/synapses/ai-agent/pricing-margin-check/pricing-margin-check-stock-reserve-release.md
pricing-margin-check-stock-sync-erp,pathway,ai-agent,pricing-margin-check,docs/CognitiveBrain/contracts/synapses/ai-agent/pricing-margin-check/pricing-margin-check-stock-sync-erp.md
product-category-sync-ai-agent-generate,pathway,ai-agent,product-category-sync,docs/CognitiveBrain/contracts/synapses/ai-agent/product-category-sync/product-category-sync-ai-agent-generate.md
product-category-sync-ai-agent-orchestrate,pathway,ai-agent,product-category-sync,docs/CognitiveBrain/contracts/synapses/ai-agent/product-category-sync/product-category-sync-ai-agent-orchestrate.md
product-category-sync-ai-agent-response-generate,pathway,ai-agent,product-category-sync,docs/CognitiveBrain/contracts/synapses/ai-agent/product-category-sync/product-category-sync-ai-agent-response-generate.md
product-category-sync-ai-context-build,pathway,ai-agent,product-category-sync,docs/CognitiveBrain/contracts/synapses/ai-agent/product-category-sync/product-category-sync-ai-context-build.md
product-category-sync-ai-feedback-collect,pathway,ai-agent,product-category-sync,docs/CognitiveBrain/contracts/synapses/ai-agent/product-category-sync/product-category-sync-ai-feedback-collect.md
product-category-sync-ai-intent-classify,pathway,ai-agent,product-category-sync,docs/CognitiveBrain/contracts/synapses/ai-agent/product-category-sync/product-category-sync-ai-intent-classify.md
product-category-sync-ai-prompt-optimize,pathway,ai-agent,product-category-sync,docs/CognitiveBrain/contracts/synapses/ai-agent/product-category-sync/product-category-sync-ai-prompt-optimize.md
product-category-sync-ai-tool-execute,pathway,ai-agent,product-category-sync,docs/CognitiveBrain/contracts/synapses/ai-agent/product-category-sync/product-category-sync-ai-tool-execute.md
product-category-sync-family,pathway,ai-agent,product-category-sync,docs/CognitiveBrain/contracts/synapses/ai-agent/product-category-sync/product-category-sync-family.md
product-category-sync-mcp-resource-load,pathway,ai-agent,product-category-sync,docs/CognitiveBrain/contracts/synapses/ai-agent/product-category-sync/product-category-sync-mcp-resource-load.md
product-category-sync-mcp-session-manage,pathway,ai-agent,product-category-sync,docs/CognitiveBrain/contracts/synapses/ai-agent/product-category-sync/product-category-sync-mcp-session-manage.md
product-category-sync-mcp-tool-register,pathway,ai-agent,product-category-sync,docs/CognitiveBrain/contracts/synapses/ai-agent/product-category-sync/product-category-sync-mcp-tool-register.md
product-category-sync-sentiment-trend-analyze,pathway,ai-agent,product-category-sync,docs/CognitiveBrain/contracts/synapses/ai-agent/product-category-sync/product-category-sync-sentiment-trend-analyze.md
product-chunk-create-ai-agent-generate,pathway,ai-agent,product-chunk-create,docs/CognitiveBrain/contracts/synapses/ai-agent/product-chunk-create/product-chunk-create-ai-agent-generate.md
product-chunk-create-ai-agent-orchestrate,pathway,ai-agent,product-chunk-create,docs/CognitiveBrain/contracts/synapses/ai-agent/product-chunk-create/product-chunk-create-ai-agent-orchestrate.md
product-chunk-create-ai-agent-response-generate,pathway,ai-agent,product-chunk-create,docs/CognitiveBrain/contracts/synapses/ai-agent/product-chunk-create/product-chunk-create-ai-agent-response-generate.md
product-chunk-create-ai-context-build,pathway,ai-agent,product-chunk-create,docs/CognitiveBrain/contracts/synapses/ai-agent/product-chunk-create/product-chunk-create-ai-context-build.md
product-chunk-create-ai-feedback-collect,pathway,ai-agent,product-chunk-create,docs/CognitiveBrain/contracts/synapses/ai-agent/product-chunk-create/product-chunk-create-ai-feedback-collect.md
product-chunk-create-ai-intent-classify,pathway,ai-agent,product-chunk-create,docs/CognitiveBrain/contracts/synapses/ai-agent/product-chunk-create/product-chunk-create-ai-intent-classify.md
product-chunk-create-ai-prompt-optimize,pathway,ai-agent,product-chunk-create,docs/CognitiveBrain/contracts/synapses/ai-agent/product-chunk-create/product-chunk-create-ai-prompt-optimize.md
product-chunk-create-ai-tool-execute,pathway,ai-agent,product-chunk-create,docs/CognitiveBrain/contracts/synapses/ai-agent/product-chunk-create/product-chunk-create-ai-tool-execute.md
product-chunk-create-family,pathway,ai-agent,product-chunk-create,docs/CognitiveBrain/contracts/synapses/ai-agent/product-chunk-create/product-chunk-create-family.md
product-chunk-create-mcp-resource-load,pathway,ai-agent,product-chunk-create,docs/CognitiveBrain/contracts/synapses/ai-agent/product-chunk-create/product-chunk-create-mcp-resource-load.md
product-chunk-create-mcp-session-manage,pathway,ai-agent,product-chunk-create,docs/CognitiveBrain/contracts/synapses/ai-agent/product-chunk-create/product-chunk-create-mcp-session-manage.md
product-chunk-create-mcp-tool-register,pathway,ai-agent,product-chunk-create,docs/CognitiveBrain/contracts/synapses/ai-agent/product-chunk-create/product-chunk-create-mcp-tool-register.md
product-chunk-create-sentiment-trend-analyze,pathway,ai-agent,product-chunk-create,docs/CognitiveBrain/contracts/synapses/ai-agent/product-chunk-create/product-chunk-create-sentiment-trend-analyze.md
product-embedding-generate-ai-agent-generate,pathway,ai-agent,product-embedding-generate,docs/CognitiveBrain/contracts/synapses/ai-agent/product-embedding-generate/product-embedding-generate-ai-agent-generate.md
product-embedding-generate-ai-agent-orchestrate,pathway,ai-agent,product-embedding-generate,docs/CognitiveBrain/contracts/synapses/ai-agent/product-embedding-generate/product-embedding-generate-ai-agent-orchestrate.md
product-embedding-generate-ai-agent-response-generate,pathway,ai-agent,product-embedding-generate,docs/CognitiveBrain/contracts/synapses/ai-agent/product-embedding-generate/product-embedding-generate-ai-agent-response-generate.md
product-embedding-generate-ai-context-build,pathway,ai-agent,product-embedding-generate,docs/CognitiveBrain/contracts/synapses/ai-agent/product-embedding-generate/product-embedding-generate-ai-context-build.md
product-embedding-generate-ai-feedback-collect,pathway,ai-agent,product-embedding-generate,docs/CognitiveBrain/contracts/synapses/ai-agent/product-embedding-generate/product-embedding-generate-ai-feedback-collect.md
product-embedding-generate-ai-intent-classify,pathway,ai-agent,product-embedding-generate,docs/CognitiveBrain/contracts/synapses/ai-agent/product-embedding-generate/product-embedding-generate-ai-intent-classify.md
product-embedding-generate-ai-prompt-optimize,pathway,ai-agent,product-embedding-generate,docs/CognitiveBrain/contracts/synapses/ai-agent/product-embedding-generate/product-embedding-generate-ai-prompt-optimize.md
product-embedding-generate-ai-tool-execute,pathway,ai-agent,product-embedding-generate,docs/CognitiveBrain/contracts/synapses/ai-agent/product-embedding-generate/product-embedding-generate-ai-tool-execute.md
product-embedding-generate-family,pathway,ai-agent,product-embedding-generate,docs/CognitiveBrain/contracts/synapses/ai-agent/product-embedding-generate/product-embedding-generate-family.md
product-embedding-generate-mcp-resource-load,pathway,ai-agent,product-embedding-generate,docs/CognitiveBrain/contracts/synapses/ai-agent/product-embedding-generate/product-embedding-generate-mcp-resource-load.md
product-embedding-generate-mcp-session-manage,pathway,ai-agent,product-embedding-generate,docs/CognitiveBrain/contracts/synapses/ai-agent/product-embedding-generate/product-embedding-generate-mcp-session-manage.md
product-embedding-generate-mcp-tool-register,pathway,ai-agent,product-embedding-generate,docs/CognitiveBrain/contracts/synapses/ai-agent/product-embedding-generate/product-embedding-generate-mcp-tool-register.md
